Trial_type,Response,Points_earned,EV,PE,choiceprob,pred_choice,pred_reward,run_id,seed,param_beta,param_lossave,param_alpha,param_exp
4.0,1,10,-23.725459453125,,0.3559155227455457,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,-495,34.78795327228674,,0.8506105413935069,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-1.324540546875,-0.18377297265625,0.4917223779392273,1,-5.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-23.725459453125,,0.3559155227455457,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,2,0,34.78795327228674,3.260602336385663,0.8506105413935069,1,100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-6.322276562500002,,0.4605678284945686,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-1.50831351953125,,0.4905741573453806,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-23.725459453125,1.4362729726562502,0.3559155227455457,1,5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-6.322276562500002,-4.683886171875,0.4605678284945686,1,-100.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,38.0485556086724,3.09757221956638,0.8701660557887613,1,100.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,41.14612782823878,2.942693608588061,0.8866838096683605,1,100.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-22.28918648046875,,0.3641887044661763,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-22.28918648046875,,0.3641887044661763,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-11.006162734375001,1.0503081367187501,0.43164221896241556,1,10.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-22.28918648046875,,0.3641887044661763,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-22.28918648046875,,0.3641887044661763,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,44.08882143682684,-2.7044410718413423,0.9006476122987072,1,-10.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-1.50831351953125,-0.1745843240234375,0.4905741573453806,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-9.955854597656252,-4.502207270117188,0.4380951599308625,1,-100.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,41.384380364985496,-2.569219018249275,0.8878752360707963,1,-10.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,38.81516134673622,,0.8744354014893032,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-14.45806186777344,,0.4106082328888541,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-14.45806186777344,,0.4106082328888541,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-22.28918648046875,,0.3641887044661763,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-22.28918648046875,1.3644593240234375,0.3641887044661763,1,5.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-20.924727156445314,,0.37212338872359657,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,38.81516134673622,3.0592419326631894,0.8744354014893032,1,100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-1.6828978435546875,,0.4894834397041691,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-20.924727156445314,,0.37212338872359657,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-14.45806186777344,,0.4106082328888541,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-1.6828978435546875,,0.4894834397041691,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,-495,41.87440327939941,-2.5937201639699707,0.8902913119905986,1,-10.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-20.924727156445314,,0.37212338872359657,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-1.6828978435546875,-0.16585510782226565,0.4894834397041691,1,-5.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,39.28068311542944,-2.464034155771472,0.8769688778568745,1,-10.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-20.924727156445314,1.2962363578222658,0.37212338872359657,1,5.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.48844735052525917,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-19.628490798623048,1.2314245399311525,0.37972578941536383,1,5.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.48844735052525917,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-1.8487529513769532,-0.15756235243115235,0.48844735052525917,1,-5.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-18.397066258691897,,0.3870032231294901,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.0063153038081056,-0.14968423480959472,0.4874631576037829,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-14.45806186777344,,0.4106082328888541,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,495,-14.45806186777344,1.222903093388672,0.4106082328888541,1,10.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,36.81664895965797,3.159167552017102,0.863047129836226,1,100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-13.235158774384768,-4.338242061280762,0.4180267717550448,1,-100.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-17.57340083566553,,0.3918994318655136,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-17.57340083566553,,0.3918994318655136,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-17.57340083566553,1.3786700417832767,0.3918994318655136,1,10.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,39.97581651167507,-2.498790825583754,0.8806700639523994,1,-10.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,37.47702568609132,-2.373851284304566,0.8669032745553957,1,-10.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-18.397066258691897,1.169853312934595,0.3870032231294901,1,5.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.1559995386177,,0.48652826424278456,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,35.10317440178675,,0.8526022866744598,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.1559995386177,,0.48652826424278456,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-16.194730793882254,1.3097365396941127,0.40014324972810544,1,10.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-17.2272129457573,,0.39396388827074014,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-17.2272129457573,1.1113606472878652,0.39396388827074014,1,5.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-16.115852298469438,1.055792614923472,0.40061667022632674,1,5.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,35.10317440178675,,0.8526022866744598,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-14.884994254188141,-4.255750287290593,0.4080276813137998,1,-100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-19.140744541478735,,0.38260199403569833,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-15.060059683545965,,0.4069709709804075,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-15.060059683545965,,0.4069709709804075,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-15.060059683545965,,0.4069709709804075,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-15.060059683545965,1.0030029841772983,0.4069709709804075,1,5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-19.140744541478735,,0.38260199403569833,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-14.057056699368667,,0.41303656134912375,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-19.140744541478735,1.457037227073937,0.38260199403569833,1,10.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.1559995386177,,0.48652826424278456,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,35.10317440178675,3.2448412799106623,0.8526022866744598,1,100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.1559995386177,-0.142200023069115,0.48652826424278456,1,-5.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,38.34801568169741,-2.4174007840848706,0.8718483068854364,1,-10.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,35.93061489761254,,0.8577261000097988,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-17.6837073144048,,0.3912424379438069,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-17.6837073144048,-4.115814634279761,0.3912424379438069,1,-100.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-21.79952194868456,1.589976097434228,0.3670279998186087,1,10.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.298199561686815,-0.13509002191565925,0.48564020275369857,1,-5.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-14.057056699368667,,0.41303656134912375,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.4332895836024746,-0.1283355208198763,0.4847966282308734,1,-5.0,2,44,0.05,0.5,0.05,1.0
1.0,1,-495,35.93061489761254,3.203469255119373,0.8577261000097988,1,100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-20.209545851250333,,0.37631035955815617,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.561625104422351,-0.12191874477888245,0.48399531259482537,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-20.209545851250333,-3.9895227074374833,0.37631035955815617,1,-100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.6835438492012336,,0.4832341388978709,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-14.057056699368667,,0.41303656134912375,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-24.199068558687816,,0.3532059271529574,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,39.134084152731916,3.0432957923634043,0.876175829252175,1,100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.6835438492012336,,0.4832341388978709,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.6835438492012336,-0.11582280753993833,0.4832341388978709,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,495,-24.199068558687816,-3.7900465720656094,0.3532059271529574,1,-100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.7993666567411717,,0.48251109588499586,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-27.989115130753426,-3.600544243462329,0.33187256348377836,1,-100.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-31.589659374215756,,0.31222418043415645,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.7993666567411717,-0.11003166716294142,0.48251109588499586,1,-5.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,42.17737994509532,2.8911310027452344,0.8917622145360449,1,100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-31.589659374215756,,0.31222418043415645,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-31.589659374215756,,0.31222418043415645,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-14.057056699368667,-24.09714716503157,0.41303656134912375,1,-496.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-2.9093983239041132,,0.4818242728022351,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-2.9093983239041132,-0.10453008380479434,0.4818242728022351,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-31.589659374215756,2.079482968710788,0.31222418043415645,1,10.0,2,44,0.05,0.5,0.05,1.0
2.0,2,0,-29.510176405504968,,0.3234953874796166,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-38.15420386440024,,0.27811019217679694,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-38.15420386440024,-22.89228980677999,0.27811019217679694,1,-496.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-3.0139284077089075,-0.09930357961455463,0.481171854444426,1,-5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-29.510176405504968,1.9755088202752482,0.3234953874796166,1,10.0,2,44,0.05,0.5,0.05,1.0
4.0,2,0,-61.04649367118023,3.3023246835590117,0.1785558750164739,1,5.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-27.53466758522972,-3.623266620738514,0.3343965097103666,1,-100.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,-31.157934205968232,,0.3145465838510828,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,495,-31.157934205968232,,0.3145465838510828,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,-100,-57.744168987621215,,0.1909878341376613,2,0.0,2,44,0.05,0.5,0.05,1.0
1.0,1,5,45.06851094784055,2.7465744526079727,0.9049456064759135,1,100.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-3.113231987323462,,0.4805521164339272,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,-10,-3.113231987323462,,0.4805521164339272,2,0.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-3.113231987323462,-0.09433840063382691,0.4805521164339272,1,-5.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-57.744168987621215,,0.1909878341376613,2,0.0,2,44,0.05,0.5,0.05,1.0
4.0,1,10,-57.744168987621215,-21.91279155061894,0.1909878341376613,1,-496.0,2,44,0.05,0.5,0.05,1.0
3.0,1,100,-3.207570387957289,,0.47996342072174203,2,0.0,2,44,0.05,0.5,0.05,1.0
2.0,1,-5,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,0,0,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,0.0,0.5,0.5,1,10.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,0.5,,0.5062496744995104,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,2,0,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,0.0,,0.5,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,0.0,0.25,0.5,1,5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,0.5,,0.5062496744995104,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,0.5,,0.5062496744995104,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,0.0,5.0,0.5,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,2,0,0.0,-0.25,0.5,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,-495,5.0,-0.75,0.5621765008857981,1,-10.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,4.25,4.7875000000000005,0.5529259881329059,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,9.037500000000001,4.548125000000001,0.6110849394075205,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,13.585625000000002,-1.17928125,0.6635782609769361,1,-10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,0.25,0.23750000000000002,0.5031249593105316,1,5.0,3,45,0.05,1.0,0.05,1.0
3.0,0,0,-0.25,,0.4968750406894683,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,12.406343750000001,-1.1203171875000002,0.6502906844809678,1,-10.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,11.286026562500002,4.435698671875,0.6374471992864179,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-0.25,-0.23750000000000002,0.4968750406894683,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,0.48750000000000004,0.22562500000000002,0.5060934483058888,1,5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,495,0.5,0.47500000000000003,0.5062496744995104,1,10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,0.9750000000000001,-5.04875,0.512185086877203,1,-100.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,15.721725234375002,,0.6869903579369725,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-4.07375,,0.44925345405224215,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-0.48750000000000004,,0.4939065516941113,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-0.48750000000000004,,0.4939065516941113,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-4.07375,-4.7963125,0.44925345405224215,1,-100.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-8.8700625,0.943503125,0.39090656198865087,1,10.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,15.721725234375002,4.21391373828125,0.6869903579369725,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-0.48750000000000004,,0.4939065516941113,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-0.48750000000000004,,0.4939065516941113,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,0.713125,,0.5089131181987824,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,19.935638972656253,4.003218051367187,0.7304254010713798,1,100.0,3,45,0.05,1.0,0.05,1.0
4.0,0,0,0.713125,,0.5089131181987824,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-0.48750000000000004,-0.22562500000000002,0.4939065516941113,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,23.93885702402344,3.8030571487988283,0.7679804873236635,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,27.74191417282227,,0.8001281847803694,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,27.74191417282227,3.6129042913588862,0.8001281847803694,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,31.354818464181157,3.4322590767909418,0.8274613204956965,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,34.7870775409721,3.2606461229513957,0.8506049772507354,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-0.713125,-0.21434375000000003,0.49108688180121757,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,0.713125,,0.5089131181987824,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,38.04772366392349,-2.4023861831961746,0.8701613561815117,1,-10.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-0.9274687500000001,-0.2036265625,0.48840871780076783,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,35.64533748072732,-2.2822668740363663,0.8559765532878635,1,-10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,0.713125,0.21434375000000003,0.5089131181987824,1,5.0,3,45,0.05,1.0,0.05,1.0
3.0,2,0,-1.1310953125,,0.4858650758702766,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,33.363070606690954,-2.1681535303345476,0.8413294835197666,1,-10.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,31.194917076356408,,0.826316881633808,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,0,0,0.9274687500000001,0.2036265625,0.5115912821992321,1,5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.1310953125,,0.4858650758702766,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-1.1310953125,-0.193445234375,0.4858650758702766,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,1.1310953125,,0.5141349241297235,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,-495,31.194917076356408,3.44025414618218,0.826316881633808,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-1.324540546875,-0.18377297265625,0.48344929203207765,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,1.1310953125,0.193445234375,0.5141349241297235,1,5.0,3,45,0.05,1.0,0.05,1.0
1.0,2,0,34.63517122253859,3.268241438873071,0.8496372213072407,1,100.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-7.926559374999999,,0.4021949036895181,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-1.50831351953125,,0.48115501193642396,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,1.324540546875,0.18377297265625,0.5165507079679224,1,5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-7.926559374999999,,0.4021949036895181,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,37.90341266141166,-2.395170633070583,0.8693439595598624,1,-10.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,35.50824202834107,3.2245878985829464,0.855129428380599,1,100.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,1.50831351953125,,0.518844988063576,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,1.50831351953125,,0.518844988063576,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-7.926559374999999,-4.60367203125,0.4021949036895181,1,-100.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,1.50831351953125,0.1745843240234375,0.518844988063576,1,5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,1.6828978435546875,0.16585510782226565,0.5210238198185627,1,5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,38.73282992692402,3.063358503653799,0.8739827125611939,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.50831351953125,,0.48115501193642396,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-12.53023140625,,0.34830194883529975,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,41.79618843057782,2.9101905784711093,0.8899087558305826,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,44.70637900904893,,0.9033766329617605,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-12.53023140625,-4.373488429687501,0.34830194883529975,1,-100.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-16.9037198359375,,0.30044367963768664,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,1.8487529513769532,0.15756235243115235,0.523092970655338,1,5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,2.0063153038081056,0.14968423480959472,0.5250579311300047,1,5.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,2.1559995386177,,0.5269239260726029,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,44.70637900904893,2.7646810495475536,0.9033766329617605,1,100.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-1.50831351953125,-0.1745843240234375,0.48115501193642396,1,-5.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,2.1559995386177,,0.5269239260726029,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-16.9037198359375,,0.30044367963768664,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.6828978435546875,,0.47897618018143734,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,-495,47.471060058596485,2.626446997070176,0.9147882281991971,1,100.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,2.1559995386177,,0.5269239260726029,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,-10,-1.6828978435546875,-0.16585510782226565,0.47897618018143734,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,50.09750705566666,-3.0048753527833334,0.924482894365151,1,-10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,2.1559995386177,0.142200023069115,0.5269239260726029,1,5.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.47690702934466206,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,2.298199561686815,,0.5286959256595859,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.47690702934466206,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.47690702934466206,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,2.298199561686815,,0.5286959256595859,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.8487529513769532,,0.47690702934466206,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-16.9037198359375,1.3451859917968751,0.30044367963768664,1,10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,495,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,47.092631702883324,-2.8546315851441664,0.9133016672043248,1,-10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,2,0,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,44.238000117739155,2.7880999941130424,0.9013130571332977,1,100.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,47.026100111852195,-2.85130500559261,0.9130379004695762,1,-10.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,2.298199561686815,,0.5286959256595859,2,0.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-1.8487529513769532,-0.15756235243115235,0.47690702934466206,1,-5.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,44.17479510625959,-2.7087397553129797,0.9010316029820031,1,-10.0,3,45,0.05,1.0,0.05,1.0
3.0,1,100,-2.0063153038081056,-0.14968423480959472,0.47494206886999535,1,-5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,2.298199561686815,0.13509002191565925,0.5286959256595859,1,5.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,2.4332895836024746,-24.921664479180123,0.5303786563423607,1,-496.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-22.48837489557765,,0.245192571948037,2,0.0,3,45,0.05,1.0,0.05,1.0
1.0,1,5,41.466055350946604,-2.5733027675473306,0.8882811412410933,1,-10.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-15.558533844140626,,0.31476690328910867,2,0.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-15.558533844140626,1.2779266922070314,0.31476690328910867,1,10.0,3,45,0.05,1.0,0.05,1.0
4.0,1,-100,-22.48837489557765,,0.245192571948037,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,-22.48837489557765,1.3744187447788825,0.245192571948037,1,5.0,3,45,0.05,1.0,0.05,1.0
4.0,2,0,-21.113956150798767,,0.25813246730515527,2,0.0,3,45,0.05,1.0,0.05,1.0
4.0,1,10,-21.113956150798767,1.3056978075399384,0.25813246730515527,1,5.0,3,45,0.05,1.0,0.05,1.0
2.0,1,-5,-14.280607151933594,,0.32870889089497984,2,0.0,3,45,0.05,1.0,0.05,1.0
